,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
YGL211W,1061.7507682578,-0.162895202660529,0.0763054774588844,-2.1347773198628,0.0327792037280495,0.210790847409695
YGR296W,298.155289750177,-3.40007739487378,1.59337751281211,-2.13388061996248,0.0328525542732454,0.210790847409695
YIL094C,1965.0008955035,-0.132718028465825,0.0621988423600502,-2.13377007400814,0.0328616067161393,0.210790847409695
YPL283C,298.155289750177,-3.40007739487378,1.59337751281211,-2.13388061996248,0.0328525542732454,0.210790847409695
YDR128W,887.610959175306,0.171232065996053,0.0802681293017739,2.13325098623258,0.0329041426018551,0.210835516974265
YER015W,331.078110413492,0.244970077807769,0.114949731489407,2.13110613338268,0.0330803995475669,0.211735991488584
YMR014W,1648.01388932428,-0.137669613438051,0.0646377039678816,-2.1298654653089,0.0331827220164909,0.212161805169085
YIL135C,940.435684205223,0.170222921863672,0.0800713904850009,2.12588941983665,0.0335124680524802,0.214039222141218
YCR088W,2253.81653725825,0.150606056698655,0.070870273608809,2.1250948956395,0.0335786954160763,0.214231353854773
YNL242W,426.194736924795,0.217968371366204,0.102687501267504,2.12263779599029,0.0337842152062902,0.215310799492131
YLR249W,71718.5845404252,-0.12218971992452,0.0576059144225534,-2.12113150445332,0.0339107373974934,0.215885005966642
YKL064W,1652.47432451661,-0.136108875485151,0.0642397119065797,-2.11876534694126,0.0341103026801437,0.216689993553282
YNL003C,576.998299254703,0.19302189215697,0.0910975969651498,2.11884724281819,0.0341033787244559,0.216689993553282
YLR234W,295.101393715258,0.256945016040424,0.121410911442051,2.11632556735284,0.0343171276980215,0.217770466666139
YBL066C,412.782435385693,0.228194247539878,0.108149010529746,2.10999847730567,0.0348584870325512,0.220733175899499
YBR173C,907.527544632508,0.175875182232909,0.0833433287410691,2.11024907319598,0.0348369076331997,0.220733175899499
YOR057W,664.455865143551,-0.183170192332289,0.0868397527296443,-2.10928965795823,0.0349195869410434,0.2208840894339
YJL088W,287.7197996753,-0.323011766691724,0.153215496674593,-2.10821864434348,0.0350120812908657,0.22097637141138
YLR276C,2947.97575784526,-0.122876211559926,0.0582952289756551,-2.1078262101216,0.035046024823131,0.22097637141138
YPL127C,1260.03057324443,-0.156986699264185,0.074466256483749,-2.10815887191059,0.0350172494848126,0.22097637141138
YGR253C,3235.66630093217,0.129977972614848,0.0616865561089997,2.10707131040316,0.0351113987500283,0.221153305410646
YDR458C,726.686218231881,-0.181992942988581,0.0864025226535836,-2.10633830354989,0.0351749763498287,0.221318561385812
YBR287W,2036.27728551026,-0.14053698244771,0.0668071480027135,-2.10362194240057,0.0354114383440338,0.222570090206881
YIL042C,415.414031064228,0.226942845814275,0.108004372758727,2.10123757045696,0.0356201168982344,0.223644526330334
YHR165C,953.231149778549,0.166143869195312,0.0791145386574753,2.10004219217695,0.0357251297627277,0.223919955987549
YMR244C-A,184.637794774192,0.321044588929281,0.152887232616793,2.09987834454411,0.0357395441815794,0.223919955987549
YIL160C,157.959120993794,0.33257406990431,0.158416821385987,2.09936083172623,0.0357851047115845,0.223963455266868
YOR335C,5788.7244852121,-0.11032107679403,0.0525603398757607,-2.09894146527212,0.0358220610077595,0.223963455266868
YPL143W,18051.0457496995,-0.128069874055991,0.0611406938516985,-2.09467485545117,0.0361999059217281,0.226087294413153
YGL166W,619.432286996301,0.214977966561414,0.102665116833039,2.09397284289878,0.0362623995003268,0.226239201935197
YHR104W,624.593181121247,0.201203412462214,0.0961921349488443,2.09168257435201,0.0364669203318771,0.22727595878763
YHR164C,479.778704409467,0.203421964975749,0.0973270002370306,2.0900876887229,0.0366099233870438,0.227927537725849
YGL004C,626.183088170096,0.181821594425458,0.087031507132642,2.08914679770338,0.0366945108428737,0.228214444664966
YIL036W,661.668635533922,0.185294555094213,0.0887123953658281,2.08871098937306,0.0367337470216912,0.228218992240633
YPL210C,2183.85165893719,-0.131797144249343,0.063116922862054,-2.08814274006029,0.036784960644201,0.228297865694428
YJL118W,337.614779958021,0.288272551276144,0.138184551954954,2.086141664881,0.036965792536052,0.229180180294122
YNL115C,633.177339774634,0.192564945923358,0.0923513862111977,2.08513324838442,0.0370572069843285,0.229506860810988
YNL129W,250.494488640155,-0.268144781278642,0.128695931719909,-2.08355289631243,0.0372008554214128,0.230156023050849
YDR532C,339.55679293338,-0.233681133484435,0.112212741906474,-2.08248305419006,0.0372983691555818,0.230518700714425
YBR205W,1791.54239461661,-0.131865124557358,0.0633668358976875,-2.08098010085698,0.0374357274941107,0.23112662172666
YLR390W-A,5269.28792941529,0.144502694524609,0.0694983001938288,2.07922631376013,0.0375965541609024,0.231878019262923
YDR405W,748.813485830063,0.208221604560473,0.100368009752758,2.0745813837835,0.0380253489269941,0.233550510974398
YEL003W,378.808582748748,0.229658099565366,0.110633488280304,2.07584613967426,0.0379081834580545,0.233550510974398
YJR021C,346.866335899526,0.251356905643032,0.121138646251595,2.07495224208618,0.037990961188613,0.233550510974398
YOR367W,486.442481061059,-0.237301406740616,0.114370521704007,-2.07484763735499,0.0380006579558051,0.233550510974398
YDR087C,1462.24231238408,-0.149301533767226,0.0720009308254927,-2.07360560558703,0.0381159541779441,0.233619490834611
YDR443C,476.427626822531,0.207482010746493,0.100078746079157,2.07318755355293,0.0381548282652107,0.233619490834611
YER132C,530.558254061889,0.202146353106917,0.0974818656052155,2.07368162121122,0.038108889208925,0.233619490834611
YBR042C,1103.93969130364,-0.162610366996956,0.0785102330705515,-2.07119964668593,0.0383401426148037,0.234511893991684
YJR149W,264.523710186324,0.272679242548679,0.13175634915684,2.06957193557396,0.0384924484281099,0.235200764776709
YOR134W,102.230345031662,0.41183881627065,0.199043553049515,2.06908895043789,0.0385377404236092,0.23523500256512
YDR234W,2031.63687178327,-0.124631575037126,0.0602647796696661,-2.06806655098183,0.0386337655015982,0.23557852688063
YDR012W,20155.688025405,-0.118162099384092,0.0572023659372589,-2.06568552625419,0.0388581828257087,0.236703442557015
YNL321W,1100.61409640289,0.154438056208265,0.0748186551042039,2.06416509349401,0.0390020658989027,0.237269434017849
YOR384W,366.320774926636,0.246281021357068,0.119330397966522,2.06385820841863,0.0390311621676063,0.237269434017849
YAR015W,7041.58610298152,-0.116597183567511,0.0566304797472532,-2.05891216334198,0.0395026536697599,0.239889578176913
YGL122C,3251.17940787794,0.120556775038851,0.0585909898222687,2.05759922139139,0.0396286214666789,0.240408228692943
YLR155C,1489.6340930421,-0.139556784230541,0.0678840891641157,-2.05580992466659,0.0398008410239135,0.240468485982401
YLR157C,1489.6340930421,-0.139556784230541,0.0678840891641157,-2.05580992466659,0.0398008410239135,0.240468485982401
YLR158C,1489.6340930421,-0.139556784230541,0.0678840891641157,-2.05580992466659,0.0398008410239135,0.240468485982401
YLR160C,1489.6340930421,-0.139556784230541,0.0678840891641157,-2.05580992466659,0.0398008410239135,0.240468485982401
YJR161C,270.188467330708,-0.964730256440174,0.469438324989616,-2.05507348907125,0.0398719071075938,0.240652539131068
YCL030C,5786.85632105204,-0.150313550484952,0.0731595468564112,-2.054599255241,0.0399177276691293,0.240683999893112
YDL241W,287.786857816381,-0.267750577230138,0.130508388921351,-2.05159667852076,0.0402088752618505,0.241765270331352
YDR406W,816.87650699191,0.205368964457133,0.100107310412828,2.05148818413182,0.0402194291457251,0.241765270331352
YMR211W,551.914925947719,-0.195612685962361,0.095347756046484,-2.05157094485785,0.0402113783132684,0.241765270331352
YDR173C,217.507721689153,0.286637523197095,0.139772098770948,2.05074922475639,0.0402913745600813,0.241848646236358
YNL012W,156.608709833052,-0.340389570390477,0.166002577010295,-2.05050774825843,0.0403149084665972,0.241848646236358
YPL113C,194.94959408397,0.296667563998144,0.144792119583314,2.04892065156516,0.0404698745815314,0.24253280752754
YCL073C,1.30623232810743,3.77797141317539,1.84512821894135,2.04753868831024,0.0406052222685268,0.243098133722786
YBR265W,1597.12021752817,-0.152377267634736,0.0744602246073618,-2.0464250334758,0.0407145711996073,0.243506824924392
YLR292C,791.954309601407,-0.172286332132464,0.0842498975277501,-2.04494411492568,0.0408603680279755,0.244132460989729
YLR259C,5790.47528809223,0.118244279628837,0.0578540919254204,2.04383606575772,0.0409697449186837,0.244539454313231
YKL087C,479.11715416061,0.195592718656311,0.0958028180207468,2.04161759222943,0.0411894788667439,0.245356825370041
YOR212W,1838.9137115041,-0.133237574995253,0.065253448001022,-2.04184727515343,0.0411666831477384,0.245356825370041
YBR257W,443.296247095972,-0.207919823325792,0.101884627185157,-2.04073793142449,0.0412768829329776,0.245630607574055
YDL002C,735.570583447898,0.174355185859154,0.0855139930084788,2.03890825027743,0.0414591853538778,0.246221033659753
YGR123C,1371.33161793761,-0.141627621069544,0.0694622160254501,-2.03891596285459,0.0414584154735905,0.246221033659753
YLR049C,358.341658688286,-0.233712282283626,0.114684185951945,-2.03787715231772,0.0415622200594247,0.246585864156367
YJL141C,776.533811509117,0.171319626554405,0.084134356249995,2.03626240444925,0.0417240128511992,0.247298224169057
YGL121C,39.2585214651893,0.666714000526097,0.327489282676105,2.03583456251756,0.041766970545018,0.24730552889143
YOR381W,256.911579557488,0.285991767495609,0.140572860735674,2.03447355342204,0.0419038724374427,0.247868514906909
YMR106W-A,11.8625630624562,1.18231982095716,0.581573085181925,2.03296860030466,0.0420556954208756,0.248518551106211
YIL116W,1827.95158434952,-0.134879769883009,0.0663933533325929,-2.03152519209774,0.0422017466729858,0.249133219652178
YDR245W,1959.98433557558,-0.125297925960138,0.0617368915364298,-2.02954704783285,0.0424026020503667,0.250069872987586
YIL082W-A,1298.93596455583,0.155756308119353,0.0767607978748645,2.0291126777143,0.0424468149151095,0.25008178131397
YGR208W,2265.06203161189,-0.134647435863578,0.0664039921771953,-2.02770091750326,0.0425907819600955,0.250432107814966
YJR065C,2986.00234999846,0.125102705702581,0.0616941490101143,2.02778882130413,0.0425818057561902,0.250432107814966
YLR227W-B,7963.2901981609,-0.156715380754913,0.0773183164798596,-2.02688558015532,0.0426741155515449,0.250673422075329
YGR133W,234.802456359225,0.268281277016023,0.132602601504101,2.02319768973556,0.0430527697806856,0.252609283293775
YNCB0019C,136.897429703495,0.374747843179204,0.185257620751628,2.02284711235509,0.0430889126725167,0.252609283293775
YNL155W,945.550689640379,0.166414679936481,0.082288004490813,2.0223443376253,0.0431407911578275,0.252663507107158
YMR283C,399.754815326166,-0.21654968933221,0.10710207731945,-2.02189999253063,0.0431866845501373,0.252682605457714
YNL117W,87.2391559870051,0.438211217887867,0.216792932789207,2.02133534635998,0.0432450625425165,0.252774640719423
YDL208W,3893.0191086121,-0.121103123682037,0.0599258810093215,-2.02088182338444,0.0432919999354674,0.252799688293118
YCL043C,8408.0143995059,0.106743325319088,0.0528682918042254,2.01904244824791,0.0434828077585639,0.253663977938
YDR092W,575.099465231333,0.180046002856364,0.0892032904807747,2.01837849126393,0.0435518577038664,0.253816972085365
YKR066C,2266.4436715112,0.12704393064287,0.062976146666368,2.01733413947852,0.0436606552089669,0.254201083913111
YLR446W,417.367481469776,-0.20730504211464,0.102805568363457,-2.01647678637151,0.043750143230501,0.254472128485946
YBR154C,2196.12775496841,-0.124901157086637,0.0620345198377845,-2.01341378015409,0.0440711171053225,0.256087755963967
YDL116W,1161.81780568847,-0.156856198194473,0.0779975171137117,-2.01104091513316,0.0443211351982611,0.257288313731727
YPR037C,1404.17273931914,0.172768274974606,0.0859624922727111,2.00980998115443,0.0444513040009837,0.257791466549736
YIL127C,988.776603209256,-0.183931743873258,0.0915907200265237,-2.00819191966166,0.0446229013385368,0.258533662007339
YDR361C,1747.21460385941,-0.129650508225663,0.0646522492806125,-2.00535185810684,0.0449254445039469,0.260032333569232
YGL234W,14666.5620764163,-0.10798756885402,0.0538925477072531,-2.00375698400109,0.0450960987975451,0.260257621784859
YML068W,382.404386260495,-0.216869992550729,0.108204926789798,-2.00425247708016,0.0450430217500471,0.260257621784859
YPL055C,839.746188488603,0.180567732283866,0.0901099123054361,2.00386092566392,0.0450849602338676,0.260257621784859
YOR119C,1207.55762307166,-0.149441850140354,0.0746076288461565,-2.00303712169312,0.0451733041503544,0.260449585310458
YOR133W,18760.4587178262,-0.102590873629235,0.051242669972231,-2.00205948840742,0.0452783338901738,0.260801443116676
YKL186C,634.721062727208,-0.17913038681649,0.0895937449073993,-1.99936264525645,0.0455691305721066,0.262221589224152
YLR337C,1669.09986604683,0.164022763115755,0.0821220918882253,1.99730376253692,0.0457921948841389,0.262994514610747
YMR182C,305.716888266709,0.255841753339922,0.128067533715937,1.99770969203949,0.0457481428464149,0.262994514610747
YBL002W,8925.6047506422,-0.172691328318943,0.0865012737683333,-1.99640214294928,0.0458901677517293,0.263188705833099
YFL052W,52.0805744892911,0.550547014783875,0.275857273089358,1.99576762511364,0.0459592222941214,0.263188705833099
YMR226C,3334.80736394941,0.120605314707185,0.0604263687802845,1.99590538272647,0.0459442227068338,0.263188705833099
YAL013W,1344.94065781904,0.184357226860887,0.0924228059585036,1.99471575169077,0.0460738904267079,0.263436728162661
YKL165C,827.623467211108,-0.169116377057066,0.0847890232193772,-1.99455508078571,0.0460914268777931,0.263436728162661
YIL002W-A,45.392601112888,0.586000789591382,0.294240963864814,1.99156766581493,0.0464185140339368,0.265050609517479
YGR103W,7591.34467844839,-0.100666658604026,0.0505648791797919,-1.9908414741008,0.0464983181387425,0.265250752269804
YCR048W,2269.36573929165,0.150150239661656,0.0754865851501128,1.98909831943075,0.0466903518059154,0.266086002360256
YDL033C,414.914774281053,0.210018723652964,0.105606131512546,1.98869820004734,0.0467345247945043,0.266086002360256
YCR047C,1844.91100228279,0.19086290005219,0.0960176345123441,1.98779006608055,0.046834912855996,0.266148459980407
YKL122C,1122.51571748565,-0.154729381071238,0.0778432796066054,-1.98770377935244,0.0468444607015473,0.266148459980407
YKL178C,5839.3406235967,-0.137560350822233,0.0692310252762574,-1.98697549651065,0.0469251123130631,0.266148459980407
YOR175C,1751.28015968716,-0.139509982407369,0.0701983451091527,-1.98736853682864,0.0468815716819239,0.266148459980407
YGL063W,554.47864592775,0.24531092892893,0.123494441291571,1.98641271917454,0.0469875154784675,0.266247613997014
YDR517W,1465.53687757067,0.144596822647075,0.0728485493390283,1.9848963906493,0.0471560000482475,0.266947098649439
YML116W,1470.65299776122,-0.147504657648785,0.0743687330252625,-1.98342302804431,0.0473201969931256,0.267620999597572
YDR210C-D,1771.46127838812,0.153721137268755,0.0776199327798772,1.98043378502651,0.0476548067996154,0.269027140993811
YNL209W,31920.1127243168,-0.0995910135898986,0.0502885604871154,-1.98039101985063,0.0476596082408472,0.269027140993811
YOR111W,218.01554993922,-0.267779791398115,0.135246308332644,-1.97994159470512,0.0477100918484368,0.26905586525755
YBR203W,395.230104714163,0.216995802155987,0.10962218243887,1.9794880682748,0.0477610817096881,0.269087387160952
YBR207W,1250.68103751648,0.152777874223091,0.077216144303362,1.97857424249088,0.0478639620467487,0.269155315987741
YOL076W,1029.16222343312,-0.148442781725713,0.0750123989248828,-1.97890993826718,0.0478261471222366,0.269155315987741
YEL024W,316.16605889125,-0.244165434295525,0.123483470788437,-1.97731269405159,0.0480062956789233,0.269444426599411
YPR004C,1843.1167382561,-0.127469563471986,0.0644640537715927,-1.9773743041918,0.047999336291464,0.269444426599411
YDR064W,36345.4325244516,-0.141376759252645,0.0715179262866694,-1.97680171382425,0.0480640479099172,0.269513350957502
YDR150W,949.269654567856,0.161258210050108,0.0817044409707311,1.97367741745979,0.0484184345533119,0.27094675154669
YIL170W,95.5299380059456,0.390670869927363,0.197974415530345,1.97334018580539,0.0484568173847633,0.27094675154669
YKL120W,2255.26077185634,-0.625122515726094,0.316666349603175,-1.97407307883978,0.0483734339605108,0.27094675154669
YER153C,191.94174034896,0.290379015323777,0.147386248975541,1.97019068835902,0.0488165203339698,0.272700769104089
YGR079W,2665.79856105794,0.143312341765481,0.0729021412707752,1.96581800297451,0.0493196374549041,0.27413657592155
YHR141C,17418.0080951787,-0.140803537989043,0.0716138051235903,-1.96615076864085,0.0492811974044923,0.27413657592155
YIL154C,1589.04464301729,0.150932280391215,0.0767562161002787,1.96638510937054,0.0492541421830502,0.27413657592155
YJR127C,1308.76669622735,0.166867389442813,0.0848450186832448,1.96673171899207,0.0492141480887717,0.27413657592155
YOR214C,3.83886865918983,2.23752608313247,1.13793997161131,1.96629535735894,0.0492645028035842,0.27413657592155
YOR346W,1028.73753498332,-0.151297809526793,0.0769749461340573,-1.96554615658058,0.0493510589688365,0.27413657592155
YKL218C,657.732270067833,-0.167739565623441,0.0854179603633892,-1.96375053805822,0.0495590286466882,0.27503404755517
YMR303C,453.812849840826,0.210167019015323,0.107061310097029,1.96305293504114,0.0496400235080939,0.275225836606616
YPL081W,2482.74435898058,0.129120798785261,0.0658325030875429,1.96135332441421,0.0498378208320554,0.27606426548747
YOR056C,2266.23998484983,-0.120356737080714,0.0614019632416842,-1.96014476942664,0.0499788717729054,0.276587089633997
YBR088C,1646.65124537478,-0.139329180050451,0.071153601167868,-1.95814656972514,0.0502128165628598,0.277622540828424
YKL197C,420.806933717752,-0.197394154293231,0.100884470272381,-1.95663568198633,0.0503903167335288,0.278344275190704
YPL222W,320.77460890364,0.237355607344969,0.121352232590998,1.95592287242828,0.0504742404867782,0.278548252667723
YHR120W,629.239448577362,-0.177647132175443,0.0908851554375445,-1.95463308964158,0.0506263927805943,0.278747979954788
YIL169C,1951.77324085148,0.129719898615064,0.0663624817856861,1.95471741147335,0.0506164338291524,0.278747979954788
YJL148W,1747.06571421392,-0.135868246453239,0.0695184351975102,-1.95442037881349,0.0506515225934379,0.278747979954788
YHR153C,58.7679018922764,-0.48131344587211,0.246389443785682,-1.95346618133029,0.0507643808019494,0.27890857728252
YOL139C,5388.66405934316,-0.118462889581671,0.0606451432991169,-1.95337801408734,0.0507748194512973,0.27890857728252
YEL040W,13444.5272410449,-0.104455256198453,0.0534946652984046,-1.95262939988089,0.0508635248494468,0.27913714053951
YNL069C,19767.8369718928,-0.106887197682565,0.0548088654795635,-1.95018081011766,0.0511545721904773,0.280474698772395
YGL237C,178.895847647235,0.288877573793419,0.148203115947213,1.94920040612582,0.0512714964942526,0.280855970167685
YOL093W,1009.39195572877,-0.153003905624591,0.0785580790968431,-1.94765334620739,0.0514564559905506,0.281608877798701
YKL029C,6372.80782123018,-0.338649590243966,0.17398789701813,-1.94639739917471,0.0516070217764871,0.282000351498884
YNL185C,261.656571328526,0.255090542189437,0.131066834604124,1.94626308753023,0.0516231451621881,0.282000351498884
YER188C-A,1.18040326852685,-3.73546336235006,1.92091131491903,-1.94463082878322,0.0518194261201729,0.282811914009452
YOR085W,1400.79500014767,-0.137654791862817,0.0708603985565738,-1.94261949786969,0.0520621493095764,0.283875215232621
YLL040C,664.804040707049,0.167465803888825,0.0862856059428531,1.9408312899806,0.0522787443597223,0.284794225937568
YBR114W,1244.45164580149,0.148675353524706,0.0766374965031182,1.9399818666918,0.052381893666741,0.284879227650845
YHR003C,1156.44524573451,0.136999313258907,0.0706214336196006,1.93991124559788,0.0523904771620418,0.284879227650845
YBR182C,165.338187318371,-0.292599832259327,0.151075907332955,-1.93677362211347,0.0527730216761064,0.286242238861377
YMR076C,433.787474825606,-0.203641773025092,0.10516944074667,-1.93632077511585,0.0528284258792259,0.286242238861377
YMR204C,251.405757409809,-0.242444775085965,0.125156022114306,-1.93714030687662,0.0527281947026384,0.286242238861377
YOR275C,730.689969474121,-0.177594913481147,0.0917199937221868,-1.93627263014288,0.0528343191014589,0.286242238861377
YLR058C,18085.0307790801,-0.133804847034164,0.0691371755744952,-1.93535309943331,0.0529469804566028,0.286590642160991
YJL100W,477.440881731469,0.195628145399475,0.101110712245145,1.9347914880193,0.0530158880560745,0.286592559352428
YNL049C,1020.47269138029,-0.145318365768678,0.0751169259981846,-1.93456220202874,0.053044042113989,0.286592559352428
YML063W,29171.1792907986,-0.0986941350409409,0.0510284646043683,-1.93409964038957,0.053100878142952,0.286638346769833
YIL121W,1888.21081959296,-0.389672277832278,0.201629659749058,-1.93261387395709,0.0532837820209809,0.287102705489412
YOR244W,542.304905302835,-0.181820226188755,0.0940625068951228,-1.93297236263838,0.0532396025099591,0.287102705489412
YGR240C-A,1.17556921740547,-3.73076999796643,1.93101009189947,-1.93203029524128,0.0533557667293225,0.287229454500176
YOR288C,335.968818722335,0.224028125824668,0.116095716834428,1.92968467686168,0.0536459197103014,0.288529370347511
YAL059W,1225.19287683229,-0.134494539789199,0.069850031040498,-1.92547573402252,0.054169868901182,0.288727349799735
YDL085W,69.7405605453032,0.445471955912118,0.231142718598196,1.92725930807493,0.0539473220562702,0.288727349799735
YHR030C,4075.80551223975,0.11454580195767,0.059419666190779,1.92774226616987,0.0538871920540788,0.288727349799735
YIR011C,1865.67126662551,0.120761376085824,0.0626973485357648,1.92610020847911,0.0540918626113111,0.288727349799735
YKL170W,217.742584540023,-0.291233024031259,0.151247010333872,-1.92554565798275,0.0541611296780707,0.288727349799735
YMR058W,2523.65779640695,0.189676396032946,0.0984503153970007,1.926620501601,0.0540269417559678,0.288727349799735
YMR098C,428.703242916916,-0.201735963831788,0.104645048803791,-1.9278118376154,0.0538785347732199,0.288727349799735
YNL029C,500.890609347377,0.205134627346023,0.106445979732398,1.92712423580228,0.0539641490535018,0.288727349799735
YOL154W,176.210314004243,0.293353755096044,0.152350320715439,1.92552108665378,0.0541642005131508,0.288727349799735
YOR219C,1180.94561019512,-0.140546463588667,0.072971448284859,-1.92604733621314,0.0540984635211111,0.288727349799735
YPL024W,240.035538438242,0.260190423757171,0.135252950216244,1.92373196548523,0.0543881891196182,0.28963054529378
YPR145W,12938.5675673113,-0.100452879587521,0.05223013448636,-1.92327438126269,0.054445600204591,0.289676007551715
YKL130C,348.322258207296,-0.218561771599784,0.113731148838349,-1.92174064741432,0.0546383999005925,0.290441072834809
YEL071W,4842.73706837861,0.110444078542823,0.0574840429120394,1.92129977203973,0.0546939258766967,0.290474966171717
YOR206W,3520.47389347962,-0.112574548596304,0.0586047379330368,-1.92091207241527,0.0547427935235039,0.290474966171717
YGL011C,3405.04871639525,0.11191198850111,0.0583293136541305,1.91862344146038,0.0550320067415061,0.291748393521384
YBR048W,11589.7560051151,-0.115108937343286,0.0600211369840183,-1.91780667823631,0.0551355286695431,0.292035995017321
YPL274W,905.868381068405,0.158106686888164,0.0824999782128711,1.91644519566064,0.0553084527123327,0.292690356451782
YAR007C,1244.68390299865,0.142507995408703,0.0744618740075654,1.91383842144805,0.0556408045405353,0.294036651833502
YMR008C-A,59.6606556389575,0.481904463332297,0.251821867726996,1.91367202412595,0.0556620758152842,0.294036651833502
YCL047C,264.280594951781,-0.245892969769391,0.128641931428687,-1.9114527202641,0.055946427167439,0.29512634901977
YER072W,1840.02058485573,0.533889508570373,0.279335350819226,1.91128515243273,0.0559679460601014,0.29512634901977
YML083C,60.6313168724965,0.50351780854775,0.263549380853754,1.91052548450932,0.0560655883343986,0.295251709873824
YOR217W,1640.48296174313,-0.131236087321351,0.068698294956431,-1.91032524758558,0.0560913489654,0.295251709873824
YMR067C,900.847135596404,0.148670642075129,0.0778750443977162,1.90909222877424,0.0562501950706985,0.295825116401091
YIR019C,130.9322923059,0.322258059945406,0.168842919380979,1.90862643886333,0.0563102987699113,0.295878670930199
YKR039W,329.961690093424,0.23313326580313,0.122251347245121,1.90699956324967,0.0565206440492637,0.296720865615576
YGL039W,734.31297473654,0.17866371185621,0.0938115801257309,1.90449528317033,0.0568457103920957,0.297802826142553
YGR013W,764.614381420884,0.154287499094645,0.0810226606087794,1.90425120497619,0.0568774758213886,0.297802826142553
YJR115W,68.1856378617154,0.440285471205988,0.231178032823095,1.90452988041,0.0568412089470749,0.297802826142553
YGR038C-A,930.707587424258,0.170124919848313,0.0893868557572736,1.90324313800992,0.0570088266721542,0.298104024067353
YGR046W,862.809605619295,0.162586055065793,0.0854350041384201,1.90303794920375,0.057035593604248,0.298104024067353
YPR010C-A,5.71766218986455,-1.55880858119123,0.820275928591298,-1.90034661125343,0.0573876482477989,0.299679816004145
YPL061W,17335.5835084213,0.287454822925529,0.151349678408207,1.8992760734531,0.0575281870498744,0.300149264651941
YIL057C,1.31058820239072,3.78275406894534,1.9941476809261,1.89692774769249,0.0578374746921027,0.301326462617955
YOR208W,739.498744811681,0.176408744610528,0.0930037737958556,1.89679125276946,0.0578554942566614,0.301326462617955
YOL077C,3557.27070384567,-0.10951094060706,0.0577669119976502,-1.89573817986869,0.0579946740495536,0.301786157235912
YGL075C,126.065782826439,-0.328230529807549,0.173232562625688,-1.8947392154948,0.0581269596216571,0.302209201471545
YHR177W,187.387916341804,0.285802928509496,0.150891611054679,1.89409422108913,0.0582125046585313,0.302388707371704
YLR141W,280.296175342847,0.244565708115397,0.129558714413621,1.88768242431468,0.0590685972631068,0.306567054271833
YLR072W,1021.05701944101,0.147590421569974,0.0782324911853235,1.88656170005311,0.0592193022746251,0.307080318969119
YOR368W,352.713686884548,-0.205488798912116,0.109023217201676,-1.88481686916277,0.0594545666424915,0.308030783645146
YOL122C,1019.5168153092,-0.137888036005092,0.0732003825969229,-1.88370649323476,0.0596046876442979,0.30826961925633
YOR257W,622.345666613996,-0.168758313290942,0.0895833179681085,-1.88381405286885,0.0595901320167057,0.30826961925633
YDR091C,3276.85925853801,-0.115672620545106,0.0614279959777723,-1.88306030017587,0.0596921965435637,0.308453050491458
YDR165W,2084.69479274405,-0.119948162359737,0.0637387179062755,-1.88187284432227,0.0598532823139238,0.308478612412718
YKL033W-A,962.180760659844,-0.148157482099673,0.0787107372360353,-1.88230332102447,0.0597948438620355,0.308478612412718
YNR059W,926.694363282366,-0.150955511788693,0.0801994602065043,-1.88225097026838,0.0598019480992813,0.308478612412718
YGL023C,1458.03468515182,0.126740030384885,0.0675488925182491,1.87627103361679,0.0606180724355391,0.311877877886667
YIL131C,479.850516032071,-0.18183661450706,0.0969135511945317,-1.87627645737658,0.0606173280555773,0.311877877886667
YPR154W,566.498815445732,0.200540876865315,0.106977829720832,1.87460221794221,0.0608474678345172,0.312786593109439
YJL051W,609.455119352407,0.176559462414864,0.094254694711536,1.87321663875969,0.0610384756009099,0.31322514708796
YMR114C,273.236866134806,0.236428531519786,0.126209583031643,1.87330094784093,0.0610268390745007,0.31322514708796
YOR213C,431.263979622185,-0.191219289932156,0.102166628079758,-1.87164139138348,0.0612562329360876,0.314070668349646
YOR243C,2495.79629151858,-0.119098630491264,0.0636913775689951,-1.86993334164029,0.0614930750571865,0.315012494264429
YDL213C,2446.86428130276,-0.140130934114576,0.0749764913224707,-1.86899829056922,0.0616230522075689,0.31540572576361
YKL140W,694.471563376962,-0.172690695963708,0.0924630695929024,-1.86767210653975,0.0618077889078038,0.316078313077268
YFL016C,1566.78618630043,0.147347730403011,0.078921503028432,1.86701627248442,0.0618993154787875,0.316273485209287
YGR207C,1231.15770131167,-0.144916056462441,0.0777102548916502,-1.8648253909924,0.0622058830274105,0.317566122914265
YBL024W,3283.88513941533,-0.105912452605599,0.0568429475488864,-1.86324701959748,0.0624275203244423,0.317603358766498
YLR336C,1395.72534069775,-0.128051227564523,0.06872311920136,-1.86329184490784,0.0624212168870518,0.317603358766498
YNL217W,1767.82066977696,-0.123598948922279,0.0663159997488196,-1.86378776449765,0.0623515146671164,0.317603358766498
YPL266W,1965.65498244553,-0.123960487965545,0.0665102179238808,-1.86378111266174,0.0623524491661602,0.317603358766498
YHR019C,10959.9050952472,-0.0920823353743353,0.0494352091803705,-1.8626872810098,0.0625062763858557,0.317731303721241
YDL100C,4809.02204889753,0.108414911402239,0.0582248927419695,1.8620027671445,0.0626027001899735,0.317948760947706
YNL074C,1075.6362650617,0.14274891128067,0.0767402930549374,1.86015593110229,0.0628634679054625,0.318999806742873
